CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLShoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLShoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLShoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLShoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature of the body,Skin temperature of the Head,Skin temperature of the Neck,Skin temperature of the Chest,Skin temperature of the Back,Skin temperature of the Pelvis,Skin temperature of the LShoulder,Skin temperature of the LArm,Skin temperature of the LHand,Skin temperature of the RShoulder,Skin temperature of the RArm,Skin temperature of the RHand,Skin temperature of the LThigh,Skin temperature of the LLeg,Skin temperature of the LFoot,Skin temperature of the RThigh,Skin temperature of the RLeg,Skin temperature of the RFoot,Core temperature of the Head,Core temperature of the Neck,Core temperature of the Chest,Core temperature of the Back,Core temperature of the Pelvis,Core temperature of the LShoulder,Core temperature of the LArm,Core temperature of the LHand,Core temperature of the RShoulder,Core temperature of the RArm,Core temperature of the RHand,Core temperature of the LThigh,Core temperature of the LLeg,Core temperature of the LFoot,Core temperature of the RThigh,Core temperature of the RLeg,Core temperature of the RFoot,Mean skin wettedness of the body,Local skin wettedness of the Head,Local skin wettedness of the Neck,Local skin wettedness of the Chest,Local skin wettedness of the Back,Local skin wettedness of the Pelvis,Local skin wettedness of the LShoulder,Local skin wettedness of the LArm,Local skin wettedness of the LHand,Local skin wettedness of the RShoulder,Local skin wettedness of the RArm,Local skin wettedness of the RHand,Local skin wettedness of the LThigh,Local skin wettedness of the LLeg,Local skin wettedness of the LFoot,Local skin wettedness of the RThigh,Local skin wettedness of the RLeg,Local skin wettedness of the RFoot,Weight loss rate by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by the respiration,Heat loss from the skin of the Head,Heat loss from the skin of the Neck,Heat loss from the skin of the Chest,Heat loss from the skin of the Back,Heat loss from the skin of the Pelvis,Heat loss from the skin of the LShoulder,Heat loss from the skin of the LArm,Heat loss from the skin of the LHand,Heat loss from the skin of the RShoulder,Heat loss from the skin of the RArm,Heat loss from the skin of the RHand,Heat loss from the skin of the LThigh,Heat loss from the skin of the LLeg,Heat loss from the skin of the LFoot,Heat loss from the skin of the RThigh,Heat loss from the skin of the RLeg,Heat loss from the skin of the RFoot
106,1:46:00,60,27.884672131176984,33.15484872353811,32.495798016331996,29.93095153107068,28.45222617885214,33.946604059444,28.25676068052705,26.111992131132805,22.751674045971907,28.256760680527062,26.111992131132745,22.75167404597194,27.11592967443192,25.41176456128499,19.2942971400411,27.115929674431943,25.41176456128498,19.294297140041085,36.253866838545754,36.104777354768856,36.036053568672244,36.216850430012876,36.37293760143714,32.68016530299574,29.50617432845243,23.713734682186896,32.680165302995746,29.506174328452413,23.71373468218693,31.809267116897704,29.248165587984282,19.555054379351756,31.80926711689772,29.24816558798423,19.555054379351752,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017769826586723467,361.6438989157349,216.90087147818002,25.400743767436943,12.89875487476322,3.2339251784140126,12.192377540975208,13.937711783139127,24.374903606138552,7.669621683778223,3.718799224620102,1.6630435168093896,7.669621683778212,3.7187992246200836,1.6630435168093984,13.173929847050642,5.5892600727448425,-0.06590471543958393,13.173929847050701,5.58926007274483,-0.06590471543959281
107,1:47:00,60,27.916277690866927,33.1495158599695,32.497558805251025,29.93910798298354,28.45707995424589,33.95042449546206,28.28988874819008,26.156952250919126,22.855692386596157,28.289888748190084,26.156952250919062,22.855692386596196,27.1432174330176,25.43755451842613,19.44528778911553,27.14321743301762,25.43755451842612,19.445287789115522,36.256163176828046,36.10577122021647,36.037792901507196,36.21800200539163,36.37479909973471,32.72344399258093,29.566891965278423,23.827062027811316,32.72344399258093,29.566891965278412,23.827062027811348,31.8464282148229,29.28545640455779,19.718570817927617,31.846428214822925,29.28545640455774,19.71857081792761,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01774763081140486,360.8408228976537,215.9518539173958,25.289606584225105,12.893490520346255,3.2343595544675856,12.202798411709527,13.945714889091677,24.38204695783326,7.698837815558806,3.743568198530842,1.712694653515426,7.698837815558814,3.7435681985308102,1.7126946535154393,13.221185720562248,5.613440192530633,0.015878615969642684,13.221185720562282,5.613440192530624,0.015878615969635634
108,1:48:00,60,27.94679031838016,33.14437887519598,32.499338067525244,29.946587040730726,28.46151640079355,33.95391448109591,28.321947998845722,26.20087306061535,22.954666077141514,28.32194799884574,26.20087306061528,22.95466607714154,27.169861581851563,25.462942299718495,19.590875143263883,27.16986158185158,25.46294229971848,19.590875143263865,36.25848374379522,36.10682228049525,36.03956419123415,36.21920655287062,36.37670627052508,32.76535656923727,29.62622408047868,23.934923463977622,32.76535656923727,29.626224080478664,23.934923463977647,31.882860634874877,29.322308965979186,19.87625373563151,31.8828606348749,29.322308965979136,19.8762537356315,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017726070032800273,360.06199253999665,215.03147547764104,25.181823260174994,12.88842280065853,3.234799201248931,12.212321361056912,13.952993022386586,24.38855923044535,7.727111529063195,3.767769869233003,1.7599537851113254,7.727111529063198,3.7677698692329686,1.7599537851113438,13.267305535500965,5.637231692124726,0.09476417282127753,13.267305535501006,5.6372316921247165,0.09476417282127403
109,1:49:00,60,27.97626589591172,33.139427516698944,32.501133390430006,29.953469336563614,28.465592501452914,33.95710969354962,28.352977615841173,26.24377787488964,23.048852047995094,28.352977615841176,26.243777874889574,23.04885204799511,27.195890431489698,25.487946315129715,19.731258350606023,27.19589043148971,25.4879463151297,19.73125835060601,36.26082557298537,36.10792610881512,36.041365093919985,36.22046048138301,36.37865556937916,32.80595012446615,29.684199698456187,24.03759606037589,32.80595012446614,29.684199698456172,24.03759606037591,31.91858015408229,29.358727505992963,20.02831689514222,31.918580154082314,29.358727505992928,20.028316895142208,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01770511084214063,359.30616796918645,214.1382746822625,25.077222645241257,12.883541353545201,3.2352434645823696,12.221053700527833,13.959645551062792,24.39450833789044,7.754477416417077,3.791416826699334,1.8049409790306115,7.754477416417097,3.791416826699297,1.804940979030624,13.31234253975658,5.660654229635933,0.17085695550500024,13.312342539756607,5.660654229635917,0.17085695550499141
110,1:50:00,60,28.004755928725405,33.1346521341448,32.50294254912704,29.95982555300663,28.469357223012867,33.96004206189645,28.383015041271083,26.285689376895984,23.138493789792303,28.383015041271054,26.285689376895924,23.138493789792317,27.22132940596891,25.51258247583019,19.86662884950858,27.22132940596893,25.512582475830172,19.86662884950857,36.26318592007412,36.10907858814493,36.04319337165078,36.221760388273104,36.38064364481344,32.84526997625285,29.74084734183289,24.13534248918564,32.84526997625285,29.74084734183287,24.135342489185657,31.953602208252754,29.394716293673795,20.174965888588492,31.95360220825277,29.39471629367375,20.174965888588478,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017684721924459114,358.5721975405654,213.27089405747307,24.97564576890615,12.87883642195998,3.2356917421525453,12.229089507418964,13.965757878921366,24.39995506625272,7.780968507656079,3.814521303315833,1.8477701878666837,7.780968507656081,3.8145213033157965,1.8477701878666917,13.356344244172686,5.683724697694836,0.24425799800996448,13.356344244172703,5.6837246976948235,0.24425799800995662
111,1:51:00,60,28.032308022804564,33.130043646247465,32.50476348818554,29.965717651417236,28.47285263906415,33.962740158245374,28.412096089895275,26.32662966967039,23.223822072122033,28.412096089895286,26.326629669670304,23.22382207212205,27.246201479946905,25.53686461365402,19.997170701498984,27.246201479946926,25.53686461365401,19.997170701498966,36.26556223848574,36.110275880817895,36.04504688289293,36.22310304498428,36.38266732783947,32.88335974475118,29.79619503877026,24.22841178470536,32.883359744751196,29.796195038770232,24.228411784705372,31.98794188956239,29.430279618594703,20.316398480993342,31.98794188956241,29.430279618594653,20.316398480993325,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017664873953205172,357.85901037897213,212.42807131435825,24.87694480752536,12.874298822585779,3.2361434785376106,12.236511256961577,13.971403400015333,24.404953818962095,7.8066163788866945,3.8370952074848503,1.888549561879378,7.806616378886667,3.8370952074848184,1.8885495618793846,13.399353306952861,5.7064576901286514,0.3150645354331043,13.399353306952902,5.7064576901286355,0.315064535433099
112,1:52:00,60,28.058966299550775,33.12559350803633,32.50659430469705,29.971199948851545,28.476114895781365,33.965229547157065,28.440255049949524,26.366620317758127,23.305055622110558,28.440255049949545,26.366620317758045,23.30505562211057,27.27052754260626,25.560804828088745,20.123060906329666,27.27052754260627,25.560804828088738,20.12306090632965,36.267952158116934,36.11151440189473,36.04692357427783,36.22448538433497,36.38472362155424,32.920261424047084,29.8502703298245,24.31704006183234,32.920261424047105,29.850270329824482,24.317040061832348,32.021613946609854,29.465421778948937,20.452804936145757,32.02161394660989,29.465421778948887,20.45280493614574,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017645539485742927,357.1656096709399,211.6086314222832,24.780982156063587,12.869919914187712,3.2365981605967913,12.24339125344058,13.976645179956256,24.409553282255935,7.831451247002692,3.8591501505399086,1.9273817451814503,7.831451247002699,3.859150150539861,1.9273817451814579,13.441408269260057,5.728865887911029,0.3833701624235357,13.441408269260098,5.72886588791102,0.3833701624235262
113,1:53:00,60,28.08477175667741,33.121293679018024,32.50843323303125,29.976320061927925,28.479175042511418,33.96753309792169,28.467524773147634,26.405682381205636,23.38240176538628,28.467524773147698,26.40568238120555,23.382401765386295,27.294326700914812,25.58441377342805,20.244469700499366,27.294326700914812,25.584413773428015,20.244469700499348,36.27035346681899,36.112790795803036,36.04882147362706,36.22590448919828,36.38680969092995,32.956015450241296,29.903100274385793,24.401451195807393,32.956015450241324,29.903100274385764,24.401451195807407,32.05463278640845,29.50014707207189,20.584368326109406,32.05463278640849,29.50014707207184,20.584368326109388,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01762669286047227,356.4910666148076,210.81147946254026,24.687629591202285,12.865691566368012,3.237055313255784,12.249792884933106,13.981537402154853,24.413797019738873,7.855502053433596,3.8806974684528024,1.9643641565627057,7.855502053433612,3.880697468452756,1.9643641565627101,13.482544167612003,5.7509603784624455,0.44926498326516345,13.482544167612021,5.750960378462438,0.4492649832651539
114,1:54:00,60,28.10976258303736,33.11713659255496,32.510278631198325,29.98111973409266,28.482059746090883,33.96967126378339,28.493936755684903,26.44383644356369,23.45605703173137,28.493936755684924,26.44383644356364,23.456057031731383,27.31761653264981,25.607700896509108,20.361560840407915,27.317616532649833,25.607700896509076,20.361560840407897,36.27276409431209,36.11410191582971,36.05073868405125,36.22735758241904,36.38892285292223,32.99066076608104,29.954711456754165,24.481857465466458,32.99066076608107,29.954711456754136,24.481857465466486,32.08701247788869,29.534459786909917,20.711264825465392,32.087012477888734,29.534459786909867,20.711264825465374,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017608310096198843,355.83451494944853,210.03559416811035,24.59676751479648,12.861606129185375,3.237514495701719,12.255771723327612,13.986126611818474,24.417724003849465,7.878796538862235,3.901748239473631,1.9995892558322632,7.878796538862288,3.9017482394735863,1.9995892558322692,13.522793044238158,5.772750919912715,0.5128357542244256,13.522793044238158,5.772750919912685,0.5128357542244161
115,1:55:00,60,28.13397443394261,33.11311512666363,32.51212896873385,29.98563556068013,28.48479190517061,33.971662331731835,28.51952121167583,26.481102635177,23.526207727551082,28.519521211675865,26.481102635176917,23.526207727551093,27.340413297790047,25.630674633632424,20.47449187120729,27.34041329779008,25.630674633632406,20.474491871207263,36.275182098234716,36.11544480609601,36.05267337897149,36.22884201782019,36.39106056698273,33.02423488235786,30.005129991905225,24.55846016208491,33.024234882357895,30.005129991905193,24.558460162084927,32.1187667565645,29.568364198065755,20.83366399128701,32.11876675656454,29.568364198065698,20.83366399128699,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017590368794260965,355.19514599399525,209.28002206922196,24.508284268275176,12.857656403944018,3.237975297979183,12.26137648864972,13.990452785960452,24.421369091154524,7.9013613104357034,3.922313298583962,2.0331447964915954,7.901361310435719,3.9223132985839375,2.0331447964916034,13.562184372895949,5.794246159905439,0.5741660187250811,13.562184372895981,5.794246159905407,0.5741660187250716
116,1:56:00,60,28.15744067253979,33.10922257634428,32.51398281599394,29.989899624391693,28.487391178549004,33.9735226460702,28.544307140170407,26.517500652750325,23.59303047713418,28.544307140170446,26.51750065275028,23.593030477134178,27.362732115389782,25.653342573757232,20.583414382312117,27.36273211538981,25.65334257375718,20.583414382312093,36.27760565205901,36.1168166856909,36.05462379792826,36.230355272166115,36.39322042603545,33.05677393627576,30.05438153099606,24.631450165759215,33.05677393627579,30.054381530996032,24.631450165759237,32.14990903008212,29.601864561117868,20.95172902975686,32.149909030082156,29.601864561117804,20.951729029756844,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017572848043812893,354.57220414058065,208.5438721758149,24.422075509917377,12.853835615344032,3.2384373379662668,12.266649894400533,13.994550253741465,24.42476344760805,7.923221902675088,3.9424032494449044,2.0651140654912097,7.923221902675117,3.942403249444859,2.0651140654912146,13.600745414616071,5.815453816848981,0.6333362358555549,13.60074541461612,5.8154538168489625,0.6333362358555393
117,1:57:00,60,28.180192581970026,33.10545262748958,32.51583883473529,29.99394005226433,28.489874439556704,33.97526680860612,28.56832238666618,26.553049775963693,23.65669273453595,28.568322386666242,26.55304977596365,23.65669273453595,27.384587111818504,25.67571159382615,20.688474250445335,27.384587111818533,25.675711593826097,20.688474250445303,36.28003303463096,36.11821493467972,36.0565882430582,36.23189493796522,36.395400147954746,33.0883127469803,30.102491266659175,24.701008491142492,33.08831274698033,30.10249126665914,24.70100849114251,32.180452384425124,29.6349651089668,21.065617050258417,32.18045238442516,29.634965108966746,21.065617050258403,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01755572833057089,353.9649827502536,207.82631113766672,24.338043648065998,12.850137385097677,3.2389002587026554,12.271629388570862,13.998448488071421,24.42793492921856,7.944402833045513,3.9620284743694243,2.0955761107704243,7.944402833045544,3.9620284743694016,2.0955761107704225,13.638501515342519,5.836380830136204,0.6904239026650247,13.638501515342563,5.836380830136155,0.6904239026650116
118,1:58:00,60,28.202259552336635,33.10179933237248,32.517695769850924,29.997781503835522,28.492256166849565,33.976907857992224,28.591593699860308,26.587768881739734,23.717353267787537,28.59159369986037,26.587768881739716,23.717353267787548,27.405991545233434,25.697787971050353,20.789811871017193,27.40599154523343,25.697787971050314,20.789811871017168,36.28246262112086,36.11963708174107,36.05856507613274,36.23345871700799,36.397597567565164,33.118884868425724,30.149483938127403,24.76730680423263,33.11888486842576,30.14948393812736,24.767306804232636,32.21040959059301,29.667670049007345,21.17547930770476,32.21040959059305,29.6676700490073,21.175479307704748,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017538991449241786,353.3728204089003,207.12655883086413,24.25609732427009,12.846555707055831,3.239363726038456,12.276347803198277,14.002172786479562,24.430908422954907,7.964927652956268,3.9811991427319766,2.1246059572322573,7.96492765295632,3.9811991427319544,2.1246059572322573,13.675476355366827,5.857033484716192,0.7455036706613862,13.67547635536687,5.857033484716146,0.7455036706613696
119,1:59:00,60,28.223669245909303,33.098257086681166,32.51955244213534,30.0014455990143,28.494548780516777,33.97845743045876,28.61414678424756,26.621676456638127,23.775162617018623,28.614146784247612,26.6216764566381,23.775162617018644,27.42695791031197,25.719577476142444,20.887562378567193,27.426957910311984,25.7195774761424,20.88756237856718,36.284892875192895,36.121080793217274,36.060552716066184,36.23504441454791,36.399810629170325,33.14852263974449,30.19538383622883,24.83050791180531,33.14852263974453,30.195383836228785,24.830507911805316,32.239793111606765,29.699983560962526,21.2814614338049,32.2397931116068,29.699983560962483,21.281461433804882,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01752262041977811,352.79509750562556,206.44388432597827,24.17615094112745,12.843084923843616,3.2398274265715226,12.280833923753997,14.005744856745412,24.43370615218002,7.984818994814649,3.9999252181377276,2.1522748117628203,7.9848189948147015,3.999925218137716,2.1522748117628248,13.711692158746192,5.877417514461674,0.7986474568860403,13.711692158746185,5.87741751446164,0.7986474568860271
120,2:00:00,60,28.244447743490845,33.094820608046426,32.52140774195886,30.004951293116793,28.49676293116343,33.979925903931374,28.636006349063468,26.654790607750023,23.83026352797496,28.636006349063504,26.654790607749963,23.83026352797498,27.447498026577385,25.741085450789594,20.981855856937432,27.447498026577406,25.741085450789566,20.981855856937425,36.2873223422264,36.122543863391186,36.062549636812626,36.2366499340443,36.40203737960648,33.17725723327117,30.240214808285657,24.890766224985303,33.1772572332712,30.240214808285618,24.890766224985317,32.26861510972457,29.731909795246423,21.383703657912346,32.268615109724585,29.731909795246377,21.38370365791233,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.017506599407545894,352.23123310089824,205.77760219907816,24.0981242302762,12.839719704973849,3.2402910658417428,12.285112988259716,14.009183320618106,24.43634795042139,8.004098615640526,4.018216464605342,2.1786502578660008,8.004098615640572,4.018216464605328,2.1786502578660096,13.747169869483365,5.897538187999897,0.849924549907003,13.747169869483397,5.8975381879998565,0.849924549906995
